Date,Open,High,Low,Close,Adj Close,Volume
2017-06-08,119.150002,120.110001,117.820000,119.300003,119.300003,27524580
2017-06-09,119.389999,120.500000,118.949997,120.500000,120.500000,21305850
2017-06-13,120.080002,120.379997,118.150002,118.150002,118.150002,31098723
2017-06-14,118.180000,118.540001,115.099998,115.349998,115.349998,47015155
2017-06-15,115.290001,115.750000,111.459999,115.489998,115.489998,120747190
2017-06-16,115.809998,117.250000,114.599998,116.019997,116.019997,40352610
2017-06-19,116.000000,117.449997,115.790001,117.330002,117.330002,21758290
2017-06-20,117.510002,119.000000,116.559998,117.440002,117.440002,29974830
2017-06-21,117.500000,118.320000,116.839996,117.970001,117.970001,23627704
2017-06-22,117.779999,119.779999,116.860001,119.550003,119.550003,31574430
2017-06-23,119.519997,120.089996,118.660004,119.099998,119.099998,23310380
2017-06-26,119.500000,119.970001,118.260002,118.669998,118.669998,18290700
2017-06-27,118.360001,119.750000,118.019997,119.349998,119.349998,18379610
2017-06-28,118.720001,119.699997,118.190002,119.699997,119.699997,21203011
2017-06-29,120.169998,120.879997,118.800003,119.160004,119.160004,26473501
2017-06-30,118.860001,120.220001,118.180000,118.489998,118.489998,22483710
2017-07-03,119.160004,119.930000,118.750000,119.860001,119.860001,18244531
2017-07-04,120.000000,123.290001,119.720001,122.730003,122.730003,37722833
2017-07-05,122.949997,123.750000,122.320000,122.699997,122.699997,26076215
2017-07-06,122.809998,123.650002,121.440002,122.680000,122.680000,25182006
2017-07-07,122.190002,123.000000,121.400002,123.000000,123.000000,24747990
2017-07-10,123.220001,124.620003,123.129997,124.250000,124.250000,27181470
2017-07-11,124.360001,124.940002,123.849998,124.779999,124.779999,20664910
2017-07-12,125.010002,125.300003,124.190002,124.870003,124.870003,22747058
2017-07-13,124.809998,125.889999,124.660004,125.550003,125.550003,29413011
2017-07-14,125.669998,126.349998,125.000000,125.000000,125.000000,21567116
2017-07-17,125.389999,125.699997,124.300003,125.139999,125.139999,23844295
2017-07-18,125.099998,125.750000,124.489998,124.489998,124.489998,39563604
2017-07-19,118.480003,120.110001,118.110001,120.110001,120.110001,43182864
2017-07-20,120.430000,121.269997,119.809998,120.599998,120.599998,21833191
2017-07-21,120.209999,120.260002,118.650002,118.949997,118.949997,20858610
2017-07-24,118.529999,119.400002,117.919998,119.169998,119.169998,22839956
2017-07-25,119.129997,119.699997,117.669998,118.400002,118.400002,23692640
2017-07-26,118.349998,119.120003,118.250000,119.000000,119.000000,22322481
2017-07-27,119.110001,119.349998,117.830002,118.680000,118.680000,25785080
2017-07-28,118.160004,118.180000,115.410004,116.900002,116.900002,34585490
2017-07-31,116.699997,118.180000,115.080002,116.099998,116.099998,40317380
2017-08-01,116.820000,118.650002,116.820000,117.989998,117.989998,29024716
2017-08-02,118.000000,119.089996,117.900002,119.089996,119.089996,20799090
2017-08-03,119.150002,119.989998,118.849998,119.580002,119.580002,22387840
2017-08-04,119.300003,119.879997,118.680000,119.449997,119.449997,17281170
2017-08-07,119.320000,120.379997,118.900002,119.500000,119.500000,21811629
2017-08-08,119.470001,119.889999,119.250000,119.669998,119.669998,14908884
2017-08-09,119.400002,119.459999,118.019997,118.680000,118.680000,20308410
2017-08-10,118.699997,119.400002,118.029999,118.050003,118.050003,18203850
2017-08-11,117.550003,117.849998,116.339996,116.930000,116.930000,24908371
2017-08-14,117.150002,117.989998,117.150002,117.400002,117.400002,13556192
2017-08-15,117.120003,117.699997,116.510002,117.589996,117.589996,16710625
2017-08-16,117.800003,117.870003,116.629997,116.750000,116.750000,19162990
2017-08-17,116.650002,116.949997,115.919998,116.220001,116.220001,16610001
2017-08-18,115.860001,116.089996,115.150002,116.000000,116.000000,22345067
2017-08-21,116.070000,116.470001,115.389999,115.919998,115.919998,16516090
2017-08-22,115.970001,116.730003,115.680000,116.000000,116.000000,16101290
2017-08-23,116.089996,116.269997,115.070000,115.750000,115.750000,22786652
2017-08-24,115.750000,116.889999,115.419998,116.559998,116.559998,18580489
2017-08-25,116.820000,118.000000,116.559998,117.849998,117.849998,21099191
2017-08-28,117.800003,118.750000,117.540001,118.750000,118.750000,16227155
2017-08-29,118.500000,118.629997,116.500000,118.300003,118.300003,27644330
2017-08-30,118.400002,118.900002,116.879997,118.199997,118.199997,32071170
2017-08-31,117.989998,119.209999,117.349998,117.970001,117.970001,41045541
2017-09-01,118.050003,118.260002,117.040001,117.400002,117.400002,22711531
2017-09-04,117.000000,117.650002,116.559998,117.000000,117.000000,16056313
2017-09-05,117.550003,117.889999,115.900002,116.000000,116.000000,26653566
2017-09-06,116.000000,117.580002,115.660004,117.139999,117.139999,24521460
2017-09-07,117.139999,117.139999,117.139999,117.139999,117.139999,0
2017-09-08,118.150002,120.449997,118.150002,120.339996,120.339996,41838310
2017-09-11,120.849998,121.940002,119.629997,121.000000,121.000000,40349270
2017-09-12,121.290001,122.000000,120.160004,121.989998,121.989998,27281590
2017-09-13,122.000000,124.379997,121.989998,123.550003,123.550003,51220378
2017-09-14,123.550003,124.190002,122.790001,123.330002,123.330002,29487230
2017-09-15,122.889999,123.000000,121.589996,122.500000,122.500000,41842120
2017-09-18,122.480003,123.349998,122.070000,122.720001,122.720001,27035141
2017-09-19,122.610001,122.800003,121.050003,121.750000,121.750000,32123272
2017-09-20,121.889999,122.430000,121.519997,122.250000,122.250000,26061930
2017-09-21,122.190002,123.199997,121.610001,122.339996,122.339996,35221020
2017-09-22,122.339996,122.459999,121.300003,121.949997,121.949997,19192446
2017-09-25,121.970001,123.599998,121.900002,123.029999,123.029999,28221701
2017-09-26,123.250000,124.190002,122.839996,123.029999,123.029999,25836790
2017-09-27,123.150002,123.680000,122.459999,123.360001,123.360001,22511055
2017-09-28,123.279999,123.620003,122.110001,122.500000,122.500000,22612851
2017-09-29,122.580002,122.809998,121.699997,122.199997,122.199997,17245640
2017-10-02,122.290001,122.440002,121.400002,121.900002,121.900002,14243160
2017-10-03,121.849998,122.110001,120.470001,120.779999,120.779999,26880620
2017-10-04,120.680000,121.949997,119.699997,121.760002,121.760002,24265105
2017-10-05,121.750000,123.970001,121.510002,123.500000,123.500000,39985903
2017-10-06,123.540001,124.480003,123.269997,123.470001,123.470001,30316270
2017-10-09,123.699997,124.900002,123.410004,124.809998,124.809998,22044991
2017-10-10,125.000000,125.330002,124.169998,124.440002,124.440002,20116240
2017-10-11,124.540001,126.000000,124.379997,126.000000,126.000000,30336231
2017-10-12,126.050003,126.790001,125.449997,125.930000,125.930000,18077300
2017-10-13,126.180000,127.389999,125.800003,126.860001,126.860001,23710430
2017-10-16,127.099998,127.800003,126.680000,127.169998,127.169998,23829437
2017-10-17,127.099998,127.199997,125.050003,125.150002,125.150002,28319630
2017-10-18,125.440002,127.089996,125.260002,126.699997,126.699997,29595450
2017-10-19,126.750000,127.389999,125.169998,125.500000,125.500000,22530620
2017-10-20,125.849998,127.050003,125.599998,126.699997,126.699997,21055440
2017-10-23,127.050003,127.470001,126.370003,126.800003,126.800003,17308801
2017-10-24,126.970001,126.970001,125.610001,126.019997,126.019997,20451720
2017-10-25,126.580002,126.750000,124.279999,125.000000,125.000000,24168290
2017-10-26,124.989998,125.389999,124.070000,124.199997,124.199997,14734896
2017-10-27,124.550003,125.940002,123.639999,125.940002,125.940002,28588870
2017-10-30,125.959999,126.930000,125.529999,125.980003,125.980003,19264451
2017-10-31,126.139999,126.599998,125.570000,125.900002,125.900002,11857520
2017-11-01,126.400002,126.889999,125.970001,126.500000,126.500000,18232650
2017-11-02,125.879997,126.000000,124.870003,125.669998,125.669998,15593172
2017-11-03,125.699997,126.839996,125.699997,125.900002,125.900002,22633710
2017-11-07,127.059998,132.550003,127.050003,132.279999,132.279999,82334022
2017-11-08,132.000000,133.940002,131.580002,132.300003,132.300003,39382030
2017-11-09,132.309998,132.820007,131.139999,131.500000,131.500000,33869950
2017-11-10,131.029999,133.839996,130.509995,132.500000,132.500000,47147150
2017-11-13,132.639999,134.179993,131.710007,133.320007,133.320007,29457700
2017-11-14,133.020004,134.279999,132.350006,132.929993,132.929993,42200312
2017-11-15,132.009995,132.789993,131.210007,131.210007,131.210007,23349181
2017-11-16,131.649994,132.699997,127.739998,129.199997,129.199997,42122100
2017-11-17,129.649994,130.869995,129.059998,129.649994,129.649994,18126950
2017-11-20,129.970001,130.490005,128.630005,129.960007,129.960007,15667470
2017-11-21,130.449997,133.050003,130.350006,132.490005,132.490005,35532232
2017-11-22,133.000000,133.649994,132.199997,132.570007,132.570007,25211190
2017-11-23,132.690002,133.100006,131.300003,131.600006,131.600006,29106442
2017-11-24,131.559998,134.190002,131.309998,133.570007,133.570007,29043690
2017-11-27,133.690002,135.190002,132.800003,133.500000,133.500000,27713200
2017-11-28,133.229996,135.179993,132.550003,135.179993,135.179993,26663710
2017-11-29,134.850006,134.860001,132.970001,133.550003,133.550003,27263540
2017-11-30,133.000000,134.309998,132.000000,132.149994,132.149994,40024834
2017-12-01,132.490005,133.320007,131.720001,133.020004,133.020004,24760830
2017-12-04,133.009995,134.000000,131.929993,133.770004,133.770004,17818981
2017-12-05,133.479996,133.990005,132.779999,133.649994,133.649994,12685800
2017-12-06,133.330002,134.289993,132.910004,134.000000,134.000000,14642130
2017-12-07,133.699997,133.869995,132.809998,133.020004,133.020004,18198440
2017-12-08,133.429993,133.899994,132.000000,132.600006,132.600006,16038038
2017-12-11,132.210007,134.649994,132.210007,134.649994,134.649994,22735312
2017-12-12,134.699997,135.600006,133.649994,135.500000,135.500000,25186000
2017-12-13,135.190002,136.419998,134.600006,135.559998,135.559998,23301250
2017-12-14,135.380005,136.199997,134.899994,135.910004,135.910004,22537890
2017-12-15,135.789993,136.160004,135.000000,135.500000,135.500000,25112300
2017-12-18,135.639999,136.350006,132.940002,134.250000,134.250000,31035350
2017-12-19,134.020004,134.740005,133.500000,133.960007,133.960007,16465740
2017-12-20,133.960007,134.330002,132.350006,132.500000,132.500000,23879401
2017-12-21,133.000000,133.470001,130.199997,131.699997,131.699997,39294831
2017-12-22,132.139999,133.479996,131.050003,132.419998,132.419998,16649550
2017-12-25,132.699997,133.190002,131.800003,131.960007,131.960007,5672285
2017-12-26,131.830002,132.440002,129.619995,131.199997,131.199997,12780920
2017-12-27,131.199997,132.229996,130.449997,130.990005,130.990005,15959870
2017-12-28,130.880005,131.199997,129.809998,130.529999,130.529999,16273908
2017-12-29,130.559998,130.929993,128.860001,130.500000,130.500000,16295364
2018-01-03,131.029999,132.199997,130.630005,132.199997,132.199997,10534020
2018-01-04,132.500000,136.199997,132.300003,135.889999,135.889999,32096520
2018-01-05,135.600006,137.119995,135.080002,137.119995,137.119995,19981260
2018-01-09,138.000000,141.350006,137.600006,140.000000,140.000000,52493450
2018-01-10,140.490005,143.429993,139.580002,143.429993,143.429993,51773300
2018-01-11,143.210007,144.800003,142.309998,144.580002,144.580002,38582530
2018-01-12,144.210007,144.539993,141.639999,143.990005,143.990005,36776390
2018-01-15,144.320007,145.500000,142.600006,142.990005,142.990005,30052201
2018-01-16,143.169998,145.350006,141.889999,145.289993,145.289993,36991015
2018-01-17,144.509995,149.199997,143.309998,148.699997,148.699997,64093182
2018-01-18,148.789993,150.350006,148.130005,150.350006,150.350006,53941290
2018-01-19,149.820007,151.000000,148.399994,149.130005,149.130005,39015890
2018-01-22,149.100006,150.300003,148.850006,150.300003,150.300003,22751055
2018-01-24,148.589996,149.699997,146.600006,149.699997,149.699997,24841880
2018-01-25,150.000000,151.389999,149.270004,149.800003,149.800003,41958601
2018-01-26,149.369995,149.550003,146.009995,147.190002,147.190002,35282021
2018-01-29,146.669998,147.289993,144.149994,144.750000,144.750000,36079048
2018-01-30,143.899994,146.429993,142.369995,143.500000,143.500000,51326700
2018-01-31,142.979996,144.500000,141.800003,143.360001,143.360001,44271820
2018-02-01,143.399994,146.169998,143.130005,145.389999,145.389999,37518540
2018-02-02,145.679993,146.779999,142.880005,144.000000,144.000000,39088210
2018-02-05,142.869995,145.199997,142.300003,144.529999,144.529999,33108270
2018-02-06,141.509995,142.820007,140.399994,141.589996,141.589996,52072780
2018-02-07,142.429993,143.389999,141.000000,141.000000,141.000000,32948173
2018-02-08,140.479996,140.850006,137.139999,137.199997,137.199997,42717470
2018-02-09,135.990005,136.699997,132.800003,135.559998,135.559998,53414184
2018-02-12,136.949997,138.100006,136.029999,137.300003,137.300003,29466900
2018-02-13,138.119995,140.100006,137.449997,139.850006,139.850006,36439270
2018-02-14,140.009995,140.570007,137.020004,138.889999,138.889999,34125140
2018-02-15,139.770004,140.990005,137.059998,137.059998,137.059998,29141614
2018-02-16,137.839996,139.490005,136.770004,137.059998,137.059998,24647340
2018-02-19,137.360001,138.699997,137.130005,138.309998,138.309998,14462245
2018-02-20,138.779999,144.289993,138.779999,141.320007,141.320007,62791220
2018-02-21,140.899994,144.000000,140.529999,144.000000,144.000000,24899570
2018-02-22,143.490005,145.440002,142.630005,144.949997,144.949997,25140711
2018-02-26,148.500000,149.979996,146.419998,146.449997,146.449997,34957885
2018-02-27,147.199997,147.490005,144.850006,146.500000,146.500000,24777587
2018-02-28,145.500000,145.750000,142.250000,143.160004,143.160004,36286053
2018-03-01,141.000000,142.000000,139.389999,139.979996,139.979996,44409210
2018-03-02,139.649994,140.589996,137.770004,138.570007,138.570007,26835571
2018-03-05,138.830002,141.830002,138.570007,141.600006,141.600006,23254990
2018-03-06,142.250000,143.490005,140.470001,140.589996,140.589996,24404585
2018-03-07,139.979996,139.979996,137.380005,138.559998,138.559998,28245030
2018-03-09,138.880005,139.600006,137.789993,139.360001,139.360001,9864550
2018-03-12,140.440002,141.960007,140.110001,141.350006,141.350006,16945762
2018-03-13,141.000000,142.929993,139.949997,142.750000,142.750000,22921110
2018-03-14,141.820007,141.979996,138.800003,138.800003,138.800003,31802962
2018-03-15,138.589996,140.059998,138.000000,138.330002,138.330002,32026396
2018-03-16,138.660004,141.000000,137.110001,141.000000,141.000000,42461300
2018-03-19,141.449997,141.770004,139.429993,139.910004,139.910004,21717830
2018-03-20,140.300003,142.610001,139.309998,142.610001,142.610001,23597236
2018-03-21,142.699997,144.000000,140.839996,141.509995,141.509995,31153180
2018-03-22,141.699997,142.080002,139.199997,139.500000,139.500000,20685060
2018-03-23,138.789993,142.490005,137.820007,142.000000,142.000000,33583513
2018-03-26,142.020004,142.080002,138.649994,138.770004,138.770004,23114774
2018-03-27,139.210007,141.699997,139.009995,140.800003,140.800003,25464210
2018-03-28,140.000000,141.669998,139.130005,140.470001,140.470001,21345590
2018-03-29,140.699997,142.800003,140.699997,142.800003,142.800003,23774470
2018-03-30,143.000000,143.309998,142.050003,142.330002,142.330002,8377570
2018-04-02,142.399994,143.699997,140.320007,140.320007,140.320007,18502370
2018-04-03,140.300003,141.300003,139.699997,140.699997,140.699997,12522327
2018-04-04,140.820007,141.520004,139.020004,139.740005,139.740005,20293308
2018-04-05,140.660004,141.350006,139.800003,140.500000,140.500000,20473675
2018-04-06,140.139999,141.970001,139.449997,140.990005,140.990005,25158969
2018-04-09,140.940002,141.220001,128.190002,135.009995,135.009995,88292261
2018-04-10,135.000000,141.970001,133.500000,141.800003,141.800003,64077090
2018-04-11,141.000000,146.289993,140.710007,145.270004,145.270004,62149210
2018-04-12,145.699997,146.889999,142.130005,145.360001,145.360001,37604740
2018-04-13,146.000000,146.750000,142.089996,142.580002,142.580002,26404556
2018-04-16,141.029999,142.830002,139.869995,141.500000,141.500000,26735728
2018-04-17,142.449997,143.179993,140.660004,142.399994,142.399994,26716554
2018-04-18,142.639999,145.309998,142.039993,144.750000,144.750000,28084060
2018-04-19,145.199997,145.750000,142.570007,143.399994,143.399994,20535228
2018-04-20,143.389999,145.500000,142.899994,143.550003,143.550003,18915965
2018-04-23,144.300003,144.479996,142.000000,143.990005,143.990005,32656549
2018-04-24,144.000000,146.520004,143.520004,144.139999,144.139999,29047694
2018-04-25,143.500000,143.889999,141.410004,142.699997,142.699997,23808648
2018-04-26,143.070007,145.750000,142.600006,145.479996,145.479996,22298800
2018-04-27,146.000000,146.000000,143.770004,144.500000,144.500000,19544871
2018-04-30,144.300003,147.289993,143.699997,145.929993,145.929993,15283790
2018-05-02,145.350006,145.770004,143.960007,144.940002,144.940002,16017240
2018-05-03,144.440002,146.149994,143.220001,143.460007,143.460007,20296376
2018-05-04,143.389999,144.199997,143.089996,143.729996,143.729996,11728750
2018-05-07,144.750000,145.100006,143.449997,144.050003,144.050003,9432464
2018-05-08,143.800003,145.479996,143.160004,145.479996,145.479996,18303311
2018-05-10,145.979996,147.149994,145.570007,146.380005,146.380005,24255510
2018-05-11,146.399994,151.100006,146.399994,149.899994,149.899994,43063743
2018-05-14,151.250000,151.270004,148.029999,150.979996,150.979996,27957033
2018-05-15,150.500000,150.699997,148.000000,149.199997,149.199997,29102070
2018-05-16,148.600006,150.699997,148.110001,148.570007,148.570007,41520205
2018-05-17,149.229996,149.360001,147.800003,148.089996,148.089996,14367141
2018-05-18,147.199997,147.880005,145.190002,145.970001,145.970001,20221501
2018-05-21,146.000000,148.199997,145.899994,147.589996,147.589996,13926080
2018-05-22,146.970001,147.600006,146.419998,146.500000,146.500000,13146690
2018-05-23,146.199997,146.940002,144.880005,146.059998,146.059998,19449123
2018-05-24,146.289993,147.149994,144.929993,145.270004,145.270004,20563942
2018-05-25,145.619995,146.300003,144.360001,145.289993,145.289993,17082740
2018-05-28,145.649994,145.750000,144.750000,145.089996,145.089996,6690611
2018-05-29,145.580002,145.610001,142.880005,144.070007,144.070007,16062230
2018-05-30,144.000000,144.820007,142.520004,143.750000,143.750000,18309296
2018-05-31,143.259995,145.210007,143.259995,145.000000,145.000000,33907170
2018-06-01,144.580002,145.500000,143.550003,144.000000,144.000000,17540302
2018-06-04,144.509995,146.899994,144.509995,146.440002,146.440002,12818550
2018-06-05,146.509995,146.539993,145.220001,145.750000,145.750000,11549153
2018-06-06,146.440002,146.899994,145.529999,146.899994,146.899994,17197641
2018-06-07,147.100006,147.500000,146.000000,146.050003,146.050003,12320700
2018-06-08,145.979996,146.750000,143.369995,143.570007,143.570007,20216951
2018-06-11,143.800003,144.179993,141.559998,142.279999,142.279999,12698110
2018-06-13,142.699997,142.779999,140.630005,141.000000,141.000000,23515546
2018-06-14,140.899994,141.440002,139.139999,139.399994,139.399994,24991211
2018-06-15,139.699997,140.869995,137.639999,137.729996,137.729996,42413230
2018-06-18,138.050003,138.300003,136.000000,136.520004,136.520004,23082790
2018-06-19,136.000000,136.279999,132.860001,135.500000,135.500000,36396960
2018-06-20,136.500000,138.500000,136.000000,136.910004,136.910004,27065540
2018-06-21,136.509995,137.899994,134.039993,134.399994,134.399994,28725680
2018-06-22,135.000000,137.550003,135.000000,137.210007,137.210007,18088211
2018-06-25,136.500000,138.440002,136.500000,137.100006,137.100006,17181932
2018-06-26,137.440002,138.880005,137.360001,138.070007,138.070007,13716576
2018-06-27,138.009995,139.850006,137.070007,139.000000,139.000000,18948075
2018-06-28,139.000000,140.330002,138.350006,138.460007,138.460007,19854656
2018-06-29,139.300003,141.009995,139.169998,141.009995,141.009995,25811570
2018-07-02,140.820007,144.199997,140.070007,143.800003,143.800003,22924141
2018-07-03,144.110001,144.199997,142.059998,142.240005,142.240005,12664799
2018-07-04,142.399994,143.130005,141.869995,142.240005,142.240005,6352540
2018-07-05,142.149994,145.550003,141.639999,145.550003,145.550003,19509510
2018-07-06,145.800003,145.800003,143.570007,144.960007,144.960007,17188582
2018-07-09,145.750000,148.089996,145.529999,148.070007,148.070007,16745557
2018-07-10,148.270004,148.369995,146.419998,146.600006,146.600006,16589011
2018-07-11,146.779999,146.779999,143.850006,144.770004,144.770004,23494311
2018-07-12,144.759995,145.699997,143.500000,145.080002,145.080002,19726942
2018-07-13,145.300003,146.490005,144.869995,146.449997,146.449997,11336970
2018-07-16,146.800003,148.979996,146.130005,146.679993,146.679993,23652203
2018-07-17,146.600006,146.729996,144.149994,145.309998,145.309998,25693830
2018-07-18,138.889999,138.990005,137.449997,138.289993,138.289993,28745590
2018-07-19,138.389999,138.660004,137.169998,137.380005,137.380005,15940740
2018-07-20,137.580002,138.000000,136.419998,136.470001,136.470001,18702420
2018-07-23,136.589996,139.220001,136.580002,138.369995,138.369995,17910570
2018-07-24,138.779999,139.699997,137.919998,138.850006,138.850006,13399497
2018-07-25,138.100006,138.880005,137.639999,138.210007,138.210007,13716750
2018-07-26,138.839996,139.169998,137.740005,138.179993,138.179993,10804921
2018-07-27,138.449997,138.699997,137.130005,137.990005,137.990005,9518115
2018-07-30,137.589996,138.899994,137.119995,138.899994,138.899994,13226821
2018-07-31,138.889999,143.789993,138.460007,143.789993,143.789993,31493222
2018-08-01,143.009995,143.309998,141.479996,142.139999,142.139999,18311070
2018-08-02,141.750000,142.889999,139.759995,140.360001,140.360001,12668091
2018-08-03,140.199997,142.389999,139.500000,142.389999,142.389999,21848141
2018-08-06,142.440002,142.580002,140.320007,141.339996,141.339996,15235391
2018-08-07,141.350006,143.039993,140.949997,142.740005,142.740005,14053845
2018-08-08,142.710007,144.190002,142.199997,144.100006,144.100006,27009486
2018-08-09,143.259995,145.460007,143.259995,145.199997,145.199997,29204720
2018-08-10,144.690002,146.199997,144.009995,144.800003,144.800003,27203030
2018-08-13,143.899994,145.149994,142.539993,142.899994,142.899994,22819770
2018-08-14,143.490005,143.490005,139.850006,141.240005,141.240005,22375401
2018-08-15,141.000000,141.679993,139.500000,141.500000,141.500000,20930095
2018-08-16,141.500000,142.089996,139.949997,140.880005,140.880005,14328100
2018-08-17,140.880005,141.759995,140.029999,141.009995,141.009995,15079520
2018-08-20,141.970001,142.220001,140.610001,141.509995,141.509995,8230911
2018-08-21,141.550003,143.490005,140.119995,143.300003,143.300003,13670281
2018-08-22,143.500000,144.410004,142.300003,144.160004,144.160004,16249580
2018-08-23,143.850006,145.000000,141.500000,141.500000,141.500000,21391520
2018-08-24,141.500000,143.979996,141.500000,143.600006,143.600006,19001232
2018-08-27,143.509995,144.520004,143.250000,144.520004,144.520004,12771205
2018-08-28,144.570007,146.729996,144.570007,145.600006,145.600006,19609130
2018-08-29,145.949997,147.880005,145.399994,147.880005,147.880005,19151399
2018-08-30,147.820007,148.339996,145.660004,145.979996,145.979996,17216530
2018-08-31,145.699997,150.199997,144.779999,149.949997,149.949997,32957185
2018-09-03,149.990005,151.000000,148.520004,148.729996,148.729996,15003281
2018-09-04,148.869995,149.410004,146.389999,147.399994,147.399994,17077862
2018-09-05,147.279999,148.500000,146.850006,147.059998,147.059998,15867920
2018-09-06,147.000000,149.500000,146.889999,147.059998,147.059998,22086271
2018-09-07,146.990005,148.990005,146.539993,148.800003,148.800003,16286620
2018-09-10,149.000000,150.750000,148.149994,150.750000,150.750000,18680682
2018-09-11,150.750000,152.949997,150.169998,152.360001,152.360001,44754419
2018-09-12,153.000000,156.000000,152.539993,155.050003,155.050003,34189360
2018-09-13,154.529999,155.789993,153.000000,153.500000,153.500000,21634690
2018-09-14,153.380005,154.000000,151.770004,152.149994,152.149994,14183814
2018-09-17,151.990005,155.740005,151.410004,155.460007,155.460007,33791052
2018-09-18,155.500000,157.869995,154.740005,157.080002,157.080002,27158630
2018-09-19,157.500000,159.789993,156.649994,157.389999,157.389999,43387520
2018-09-20,157.100006,158.889999,154.350006,154.350006,154.350006,52197900
2018-09-21,154.690002,158.949997,154.520004,158.639999,158.639999,48188060
2018-09-24,158.500000,159.500000,157.600006,159.000000,159.000000,21610270
2018-09-25,159.479996,160.940002,157.800003,160.839996,160.839996,21988690
2018-09-26,161.259995,162.000000,158.639999,159.270004,159.270004,25677442
2018-09-27,159.380005,162.449997,158.570007,161.800003,161.800003,41269060
2018-09-28,162.050003,163.190002,160.500000,162.610001,162.610001,18920760
2018-10-01,163.449997,163.929993,161.199997,161.889999,161.889999,15844693
2018-10-02,162.020004,163.470001,160.970001,162.589996,162.589996,22824041
2018-10-03,163.000000,170.149994,162.770004,169.470001,169.470001,65151350
2018-10-04,169.600006,171.949997,167.149994,168.500000,168.500000,54270010
2018-10-05,167.800003,171.139999,166.520004,170.500000,170.500000,30151390
2018-10-08,171.990005,173.949997,170.550003,171.809998,171.809998,24417313
2018-10-09,172.529999,176.949997,172.110001,172.110001,172.110001,45948360
2018-10-10,172.050003,172.949997,165.899994,166.199997,166.199997,40752400
2018-10-11,162.399994,163.800003,160.600006,161.919998,161.919998,43976720
2018-10-12,163.199997,167.589996,163.100006,167.000000,167.000000,32124800
2018-10-15,167.500000,168.600006,163.179993,164.000000,164.000000,20215250
2018-10-16,163.970001,166.000000,161.610001,165.990005,165.990005,19278940
2018-10-17,167.110001,167.380005,163.300003,164.559998,164.559998,19432135
2018-10-18,163.550003,164.550003,159.699997,160.179993,160.179993,27096092
2018-10-19,160.699997,161.320007,158.190002,161.320007,161.320007,31882980
2018-10-22,161.500000,162.500000,155.419998,155.699997,155.699997,26198909
2018-10-23,154.500000,155.199997,151.759995,154.710007,154.710007,29243071
2018-10-24,154.830002,156.580002,152.309998,154.699997,154.699997,38421741
2018-10-25,152.699997,156.869995,152.500000,155.649994,155.649994,35221310
2018-10-26,155.009995,155.240005,151.210007,152.619995,152.619995,21160841
2018-10-29,152.000000,153.759995,151.559998,152.520004,152.520004,15753210
2018-10-30,151.990005,153.740005,149.899994,151.300003,151.300003,18657271
2018-10-31,152.000000,155.470001,152.000000,155.470001,155.470001,24376660
2018-11-01,155.020004,155.100006,153.169998,153.500000,153.500000,17070620
2018-11-02,154.199997,154.990005,153.330002,153.710007,153.710007,15940811
2018-11-06,154.770004,156.649994,154.380005,156.000000,156.000000,17925090
2018-11-07,156.050003,157.889999,154.699997,157.850006,157.850006,34098692
2018-11-08,158.000000,159.000000,156.710007,157.509995,157.509995,19911870
2018-11-09,156.600006,156.860001,151.800003,153.190002,153.190002,34567941
2018-11-12,153.339996,153.899994,150.800003,150.889999,150.889999,18238922
2018-11-13,150.479996,151.500000,148.800003,148.830002,148.830002,28458420
2018-11-14,148.300003,152.179993,147.550003,151.850006,151.850006,29952550
2018-11-15,152.770004,155.210007,152.600006,154.139999,154.139999,29421030
2018-11-16,154.479996,154.759995,151.539993,153.160004,153.160004,22635390
2018-11-19,153.500000,155.000000,153.419998,154.100006,154.100006,18735400
2018-11-20,153.800003,154.000000,150.300003,151.509995,151.509995,17166070
2018-11-21,151.229996,152.750000,151.130005,152.399994,152.399994,15580260
2018-11-22,152.440002,154.399994,152.020004,153.910004,153.910004,11610190
2018-11-23,153.429993,153.669998,150.300003,151.789993,151.789993,19149700
2018-11-26,151.509995,151.789993,146.300003,149.529999,149.529999,30533530
2018-11-27,149.919998,154.270004,149.800003,153.800003,153.800003,20109390
2018-11-28,154.210007,166.100006,154.000000,165.580002,165.580002,75585160
2018-11-29,166.600006,167.360001,163.600006,164.990005,164.990005,43338020
2018-11-30,164.399994,164.649994,160.250000,161.289993,161.289993,34059130
2018-12-03,164.270004,166.649994,163.809998,165.399994,165.399994,39357520
2018-12-04,164.940002,165.000000,162.300003,164.199997,164.199997,21850990
2018-12-05,161.229996,164.570007,160.309998,164.570007,164.570007,23408490
2018-12-06,162.899994,163.000000,159.000000,160.619995,160.619995,30372710
2018-12-07,160.830002,163.149994,159.669998,163.000000,163.000000,29919000
2018-12-10,161.500000,162.500000,160.679993,161.000000,161.000000,13642680
2018-12-11,160.800003,161.270004,157.690002,158.600006,158.600006,24945670
2018-12-12,158.000000,158.089996,154.000000,155.789993,155.789993,32725760
2018-12-13,154.949997,156.490005,153.250000,156.490005,156.490005,19682560
2018-12-14,155.910004,155.979996,153.509995,155.399994,155.399994,13738740
2018-12-17,155.399994,156.410004,152.929993,153.529999,153.529999,18355910
2018-12-18,152.399994,152.419998,150.050003,151.889999,151.889999,30096270
2018-12-19,151.009995,153.789993,150.710007,152.979996,152.979996,19869180
